2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 15:02:57+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 15:02:57+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 15:02:57+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL
2023-08-09 15:02:57+0530 - sLogger - ERROR - error occured: 'headers'
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL notes_number_processing
2023-08-09 15:02:57+0530 - sLogger - ERROR - error occured: local variable 'cpl_header' referenced before assignment
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 15:02:57+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 15:02:57+0530 - sLogger - DEBUG - Total equity | [('equity liabilities', 72), ('equity', 67), ('equity and liabilities', 62), ('equityandliabilities', 61), ('equityliabilities', 60), ('current liabilities', 38), ('liabilities', 33), ('current assets', 32), ('noncurrent assets', 32), ('noncurrent liabilities', 31), ('currentliabilities', 29), ('currentassets', 25), ('noncurrentliabilities', 25), ('assets', 24), ('noncurrentassets', 22)]
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 15:02:57+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 15:02:57+0530 - sLogger - DEBUG - Total equity | [('equity liabilities', 72), ('equity', 67), ('equity and liabilities', 62), ('equityandliabilities', 61), ('equityliabilities', 60), ('current liabilities', 38), ('liabilities', 33), ('current assets', 32), ('noncurrent assets', 32), ('noncurrent liabilities', 31), ('currentliabilities', 29), ('currentassets', 25), ('noncurrentliabilities', 25), ('assets', 24), ('noncurrentassets', 22)]
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CCF_Sections.py,  function: set_section_details
2023-08-09 15:02:57+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 15:02:57+0530 - sLogger - DEBUG - SUB SECTION : ADJUSTMENTS --- Cash and cash equivalents at end of year | changes in operating assets and liabilities
2023-08-09 15:03:00+0530 - sLogger - DEBUG - process_main_pages completed
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:process_core.py,  function: process_main_pages
2023-08-09 15:03:23+0530 - sLogger - DEBUG - process_main_pages started
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 15:03:23+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 15:03:23+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 15:03:23+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 15:03:23+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL
2023-08-09 15:03:23+0530 - sLogger - ERROR - error occured: 'headers'
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL notes_number_processing
2023-08-09 15:03:23+0530 - sLogger - ERROR - error occured: local variable 'cpl_header' referenced before assignment
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 15:03:23+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 15:03:23+0530 - sLogger - DEBUG - Total equity | [('equity liabilities', 72), ('equity', 67), ('equity and liabilities', 62), ('equityandliabilities', 61), ('equityliabilities', 60), ('current liabilities', 38), ('liabilities', 33), ('current assets', 32), ('noncurrent assets', 32), ('noncurrent liabilities', 31), ('currentliabilities', 29), ('currentassets', 25), ('noncurrentliabilities', 25), ('assets', 24), ('noncurrentassets', 22)]
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 15:03:23+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 15:03:23+0530 - sLogger - DEBUG - Total equity | [('equity liabilities', 72), ('equity', 67), ('equity and liabilities', 62), ('equityandliabilities', 61), ('equityliabilities', 60), ('current liabilities', 38), ('liabilities', 33), ('current assets', 32), ('noncurrent assets', 32), ('noncurrent liabilities', 31), ('currentliabilities', 29), ('currentassets', 25), ('noncurrentliabilities', 25), ('assets', 24), ('noncurrentassets', 22)]
2023-08-09 15:03:23+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CCF_Sections.py,  function: set_section_details
2023-08-09 15:03:23+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 15:03:24+0530 - sLogger - DEBUG - SUB SECTION : ADJUSTMENTS --- Cash and cash equivalents at end of year | changes in operating assets and liabilities
2023-08-09 15:03:26+0530 - sLogger - DEBUG - process_main_pages completed
